tweet_id,text,label,candidate
1311058425216786433,"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER thank you so very much for the mention rene!!!! 🌊💯🌊
join #tmresist to get on the lists for all #resisters, #bluewave #blm, #fbrparty etc!!!! dm me if you’re interested and know how to make lists🌊🌊🌊🌊",AGAINST,
1298714443560280065,"don't be fooled by the fake news 🤦🏾‍♀️
#blacksfortrump
#trump2020
#rncconvention2020 HTTP",FAVOR,
1295718201368760321,"it's time to band together to show our strength #resisters. 

#followbackparty.
follow all who:
like ❤️
retweet 🔁
comment 💬

vet as you go. have fun.

#resist #fbrparty #usps #wearamask #vote #bidenharris #dumptrump #bluewave2020",FAVOR,Trump
1225955584966582272,guess tom loves everyone. he wants to be vp. #demdebate,NONE,
1217285565042896896,that’s? not what universal means? #demdebate,NONE,
1302272066956275712,"@USER @USER you know who he is.
you knew who he was when u said he acts in ways we teach kindergarteners not to.
but u believe ur political fortunes r tied to his base so u sell your morals for power.
you are as bad as him.
#complicitgop 
#votebluenomatterwho",AGAINST,
1300110403079467008,#ditchmitch #ditchmitch2020 is a top priority to saving our #democracy regardless of #trump. #democrat @USER will replace #mitchmcconnell in the #senate—join me in signing up to phone bank to bring her to #congress. it’s life-saving. #trumpfailure HTTP,AGAINST,
1296282919225434112,wife has the #democraticnationalconvention in the other room.  heard parts of what #heelsupharris had to say. the outright lies that spew from her mouth are mind boggling. i was waiting for lightning to strike her down. #lyingdemocrats,NONE,
1298409908778545158,"@USER @USER donald trump's lessons for repulicans:
no consequences for lying.
no consequences for hate.
no consequences for immorality.
no consequences for crimes.
no consequences for collusion. 
no consequences for impeachment.
no consequences for incompetence.
sad. #votebluenomatterwho",AGAINST,
1295535409871560704,there. is. no. comparison. between. the. compassion. of. joe. biden. and. the. lack. of. it. in. donald. trump. #demconvention,AGAINST,
1302028339826192384,"@USER 🛑 @USER is a very #dangerous #president.  he is taking🇺🇸down the rabbit hole. he is not capable to lead he only knows how to #bully 🇺🇸

#donaldtrump only cares about himself. no one else🤬

#trumpisaloser 

#trumpterrorism 

remember #vote

💙#bidenharristosaveamerica",FAVOR,Trump
1311139539482742785,"jamming out to ‘be with you’ on @USER music. #stream on spotify today!

#ebay #book #musicmonday #musicislife #trump2020 #bidenharris2020 #american #wherewearetoday #togetherwerise2020 #bewithyou #cometogether #bromance 

HTTP",NONE,
1302295419230224387,"@USER @USER i believe it!
#maga",AGAINST,Trump
1296283756496662528,"@USER 🤡 yelling doesn’t change anything, facts are facts, not that you have any understanding of anything regarding the truth. #votebidenharris2020 #votebluetosaveamerica #lincolnvoter #prosecutetrump",AGAINST,
1257743111414902784,"@USER @USER @USER just name her or @USER or @USER your vp already so an articulate, strong woman can get on network air to take apart trump now when it matters most for the #2020elections",AGAINST,
1230339329186091008,i don't know. pete might want to sleep with one eye open tonight. #demdebate,NONE,
1301290776060661760,"@USER @USER a #proudmomofleo worst nightmare! #backtheblue by #prayforleos!💙🙏 #stopkillingleos!
#antifaterrorists
#blmterrorists
#kag2020
#maga
#trump2020
#4moreyears
#voteredtosaveamerica2020",AGAINST,Trump
1291413455870627840,"@USER @USER good grief,  the republican party just keeps sinking lower and lower. how pathetic! 🙄 #voteblue2020 #dumptrump #saveourdemocracy",AGAINST,
1288813164944150528,"@USER all of big tech can piss off.
#trump #trump2020 #maga #maga2020 #trumpwinseverytime HTTP",FAVOR,
1290914778765025280,"ejinaction: two top contenders to be #joebiden's running mate have rolled out a comprehensive #environmentaljustice bill, as the nation grapples with a legacy of racial injustice in the wake of the police killing in may of #georgefloyd, #breonnataylor &amp; … HTTP",NONE,Trump
1301713841634582529,"@USER @USER the atlantic is  a shi# rag garbage dumster.. pelosi probably paid them for the fake news ""distraction"". sorry, not working. #maga",FAVOR,
1300485875449692167,"@USER ms. anderson is an undecided voter but all the things she was upset about were caused by the very person she helped put in office! what more does she need to see? if 180,000 ppl would have died under a dem. that would be the end not to mention job losses! #voteblue",FAVOR,Trump
1300892296796352518,@USER yes! we will rise like the pheonix from the ashes left behind by trump and his corrupt #gop,AGAINST,
1291212830587461637,"i'm tired of divisive and inept leadership from the #president of the united states. that's why i'm voting for .@USER this #electionday. (you can disagree with me if you'd like, but please... be civil. fail to do so and you will be blocked. thank you!) #biden2020 #trump2020",NONE,Trump
1296466133424443394,"#demconvention what happened to ""i believe his accusers""?",NONE,
1289358765859340288,"@USER @USER @USER big man with his 32 followers!! guess no one wants to here his uneducated,snowflake crying 😢. #trump2020 we r not going anywhere,get use to us. try again noob!! HTTP",FAVOR,
1296217831202336770,@USER weird how i don’t believe the story your telling. almost sounds like your veering towards conspiracy there bob! #trump2020 #livewithit,FAVOR,
1299369216248815622,@USER @USER too bad you couldn’t see through the #dnc hollywood nonsense and see real accomplishments!,NONE,Trump
1299457336893997062,"biden acceptance speech at dnc: 24.6 million viewers

trump acceptance speech at rnc: 21.6 million viewers.

to trump, ""ratings"" are everything. he lost.
he will lose again in november when we the people vote him out.

#votebluetosaveamerica HTTP",FAVOR,Trump
1296471673689047041,"this edition is a must watch. what goes on in the convention before the televised portion is stunning. #demconvention 

HTTP",NONE,Trump
1287758670802096128,@USER agreed! i will be happy with anyone he chooses. they are all quailfied. #biden2020,FAVOR,Trump
1225983804327723010,"the fuck? did klobuchar just mutter ""in kobe's name?"" black people don't like you, klobuchar. #demdebate",NONE,Trump
1288907508317380608,@USER @USER so we can go riot and set things on fire and be in some cases shoulder to shoulder to each other but we can’t go to a voting booth to vote where you are more than 6ft apart from someone else. makes absolutely no sense to me. #trump2020,FAVOR,
1292605755720437760,"@USER he pulled a stunt, but your still a c**t 😁 .. shes literally gonna give a whole new meaning to #orangeisthenewblack and i can't freeking wait 👏 #trump2020",AGAINST,Trump
1311025028742479873,joe biden could drop dead on the stage tonight in front of the whole world and i would still vote for him because #fucktrump,FAVOR,Trump
1311128627644334084,"i went to business school and i dont recall a ""forest managment class"" probably missed that day
#presidentialdebate2020 
#presidentialdebate 
#trump 
#biden
#debates2020 
#trumppleaseshutupsir",AGAINST,
1292327659314151424,"how am i just now finding this account?! what a fabulous way to end a very difficult day. good night, twitter. #votebluetosaveamerica 🌊 HTTP",AGAINST,
1288252601994182657,"obama likes to watch the dark knight &amp; pretend he's the joker. like heath ledger. he od'd on pills. sad. great actor. would of been great to see him make another movie. obama is a son of two immigrants. one kenyan man, one european women. living in hawaii. kalabunga dude. #maga",NONE,
1303728248891740160,"if biden-harris doesn't put andrew yang on transition team and then cabinet (labor), they are wasting a major thinker. #transitionteam #biden2020 #andrewyang HTTP",FAVOR,Trump
1278378532494651392,"@USER in our home, we call him the #idiotinchief, although he is not really a chief or a #leader. 

#vote @USER out on #november3rd by supporting @USER for #president! it is time for change in the #unitedstates.

#votethegopout #votebluetosaveamerica #votebiden",FAVOR,Trump
1304965164689534976,@USER the best firefighters in the world! thank u! 🗽🎊❤️💪🌱🗳🎓🤗#gotv #climatecrisis #ocfa #voteblue2020,AGAINST,
1301721091656695808,"@USER #1a comes first for a reason. these red ❄️ #snowflakes are amusing because they call everyone else a snowflake. #irony

amusing ""back the blue"" sounds like a blue wave, #democrat supporter group. 🌊🌊🌊 👌

can't expect much from rw  #nitwits

we have your back, pat 👊",AGAINST,
1290823629140185088,nyt editorial board slams mcconnell for blocking stimulus with ‘political charade’ as he goes on vacation - HTTP,FAVOR,Trump
1220792609485934593,"@USER it continues to be shameful that @USER does not have his national priorities straight. it should be #peopleoverprofits, not the other way around. #humanrights #votebluetosaveamerica",AGAINST,
1303751970608603137,"@USER good news which will further expose the american left as standing for nothing anymore, except the acquisition of power. 

i’m old enough to remember when actual “liberals” (not communists) opposed endless wars and the military industrial complex. #maga",NONE,Trump
1298452119356346370,"isn’t that cute, you got to “achieve your own american dream” while your husband fights to deny immigrants that right every single day. #rnc2020",AGAINST,
1293864237685706753,"black lives matter ( blm) are a bunch of un-american - americans aka domestic terrorist seeking supremacy . 

they pick in choose which black life matter. they are sad.

#trump2020 🇺🇸",FAVOR,
1303090845889884160,"#maga @USER we really shouldn't be surprised about the amount of disdain trump holds for our military, after all in 2017 he said this to generals then in his cabinet.

“i wouldn’t go to war with you people, you’re a bunch of dopes &amp; babies.”

@USER @USER",AGAINST,
1294731568661950469,"@USER i'm having issues with @USER. my front lawn is full of trump #maga signs. last week they threw my son's grad pics on lawn which got wet &amp; ruined; last night they didn't deliver a scheduled set of pool chaise. similar mail-related issues during 2016 also.
its unamerican &amp; sick.",FAVOR,
1217277797921624071,"@USER asks @USER why he said a woman couldn't be elected. he denies and says why he wouldn't have. instead of asking @USER to rebut, they asked ""how did you feel when he said that?"" they're effectively bussing bernie when no one knows. #fuckcnn #democraticdebate",NONE,Trump
1291065309063938048,"joe #biden kept saying to the 
american people that he is
ready to #debate president #trump 
and accepted 3 #three debates 
does joe #biden contemplate
his intention to #refuse 
and #avoid these debates
on a #strategy using the #coronavirus 
for not wanting to travel 
#prediction",NONE,Trump
1311197141411401729,"the seven faces of donald trump –  a psychologist’s view HTTP

an old article but helpful in reading trump’s hateful face.",AGAINST,
1300219645488762884,"wait i leave twitter for an hour and now i see @USER has been acquired by #qanon according to @USER 

2020 is wild",NONE,
1295525586631159809,"bernie sanders speaks at the democratic national convention tonight @USER @USER 

#berniesanders #democraticconvention #dnc2020 HTTP",NONE,Trump
1277469347485794304,"ny dept of health letter &amp; cuomo: ""no resident shall be denied re-admission or admission to the nh (nursing home) solely based on a confirmed or suspected diagnosis of covid-19."" #deathocrats #2020election #demexit 

HTTP",NONE,Trump
1224226851813568512,"#voterepublicansout2020
#votebluetosaveamerica 
@USER @USER 
republicans, you're done! HTTP",FAVOR,Trump
1237065411784519686,"@USER this is a fake, doctored by the right wing!! you are being duped by your own party, just look at it closely for the words to match up with her speaking!! #votebluetosaveamerica @USER #america",FAVOR,Trump
1311315041753464837,"@USER stop it.  you know darn well most of those people died because of #democrat governors &amp; nursing homes. and so many had other health issues, states padded the numbers for cash.
put a lid on it #creepyjoebiden you disgust me.",AGAINST,Trump
1297267765531877378,#chicago mayor bans protestors from her block as recall petitions against... HTTP,FAVOR,
1296535338505175040,"trump is a scammer ... both his charity and his university he is a scammer you still do not stop supporting them
trump is a scammer , both his charity and his university are scammers you still do not give up your support   #trump2020  #biden #portlandprotests  #blacklivesmatter HTTP",FAVOR,Trump
1302986173736873985,"@USER @USER democrat leaders are traitors!!!
#voteoutthetreasonousdemocrats 
#trump2020",AGAINST,Trump
1289227293554958337,"here we go...!!  massive delays hit postal service under trump's postmaster-general #votebluetosaveamerica
#votebymail #votersuppression  HTTP",AGAINST,
1310972361215225858,"@USER @USER it means that biden will be topped up and plugged in, is what it means.",AGAINST,Trump
1295805200934920192,"we can’t have 4 more years of trump and gop rule. they will break the back of this country. 
make sure your senators and congress work for you not against you
vote blue down the ballot 
#votebluetosaveamerica 
#bidenharris 
#dems4usa HTTP",FAVOR,Trump
1311114081349308418,trump is so disruptive which is part of his strategy #presidentialdebate2020,NONE,
1292608928472133632,fire portland justice center HTTP,FAVOR,
1289239237976420353,⁦@USER⁩ raises record-breaking $39.5 million for #democrats as election approaches. #votebluetoendthisnightmare #biden2020  HTTP,AGAINST,
1296376455518183424,"of course i want the biden-harris ticket to win in november.

but after three nights of #dnc2020 i’ve only heard about why people want donald trump to lose.",AGAINST,
1230345805778780160,"""this was a disaster for #bloomberg...his answer on women was terrible... he got completely destroyed on the nda question...his answer on stop-and-frisk was as bad as it could possibly be, and then he basically lied [on] redlining"" - @USER  #demdebate HTTP",NONE,
1294792642182742018,@USER taylor swift wants attention and votes democrats because her payroll depends upon them #trump2020,AGAINST,Trump
1298785155914633217,not watching #rnc2020,NONE,Trump
1311230335963652096,"@USER ive watched all the clips though and trump even told white supremist to ""stand back and stand by"" instead of denouncing them.",FAVOR,Trump
1239351852694732800,".@USER fought to save the auto industry every step of the way from 2008 until we succeeded. 

unfortunately, that wasn't always the case with @USER. #democraticdebate HTTP",NONE,
1295317559802302466,@USER your still talking about trump? get over it sonnyboy he’s going to win again. #trump2020,AGAINST,Trump
1294496502132416512,us as #americans don't need #donaldtrumps lies he's sololy bringing down out great country he think its ok to interject on a peace riot with military police on a blm riot we can't take another 4 years his lies so #votebidenharris2020 and our an end to the nightmare #voteblue HTTP,AGAINST,
1303772443077562368,"new nickname for biden.  #bidenstein he’s a puzzle of candidates.  plagiarizing trump’s buy american policy, bernie’s yelling, elizabeth warren’s lying. more scary than funny #bidenharris2020tosaveamerica #amjoy #2020election @USER @USER @USER #foxnews",AGAINST,Trump
1299195488445571072,a live look at @USER losing the vote of every single dog owner in dc with a #rnc2020 firework show. HTTP,NONE,
1296123929283764225,@USER @USER @USER thank you. i was sick of seeing alyssa bash the president. so here i am!! #trump2020,FAVOR,
1300137191696461824,"and great again!
#americafirst #imwithyou HTTP",NONE,
1291809133432250368,"@USER @USER @USER @USER @USER @USER @USER @USER @USER great list. every resistance voice matters.  please follow or follow me back.  #blm #voteblue #maskup btw, in order to keep my followers and following numbers balanced i give people a week to follow back. i want a conversation with other resisters not numbers",AGAINST,
1291360845012795393,"@USER @USER the sc is there to protect and serve americans, not just conservatives. #timetogo #voteblue #votebluenomatterwho #votebluetoendthisnightmare",FAVOR,Trump
1232453714616569856,prepping for the democrat debate tonight. 🙄 #democraticdebates HTTP,NONE,Trump
1217275052871356424,voting for trump's trade deals and military budgets to own trump. goes well with approving his federal judges. losers. #demdebate,NONE,
1293027485895073793,"@USER the student athletes deserve to live. ignoring the warnings about the virus, calling it a hoax, screwing up the response, the sheer incompetence of this administration is the reason the u.s. is the worst in the world. #voteblue2020",AGAINST,
1249515586503225344,"@USER @USER @USER @USER @USER @USER yes he is! that will change nov 3, though.
#votebluetosaveamerica",FAVOR,Trump
1286730264060858372,@USER @USER @USER @USER @USER same people who rail against @USER at a podium without a mask. hypocrites!! #trump2020,AGAINST,Trump
1220901085692301314,@USER @USER if the democrats were wise they would not vote to convict either. #2020election is coming.,NONE,Trump
1302116031440117760,"this is how a president is supposed to address the men and women who serve or served in the united states millitary! not calling them losers, suckers, not saying that he likes people who weren’t captured. not firing hero ships captains, nor making a ship hide its name!
#voteblue! HTTP",AGAINST,
1311265270623809538,"biden was the real man last night. the bigger man. the man who could debate with words, facts and policy positions, not professional wrestling theatrics. #bidenwon #presidentialdebate #bidenwonthedebate",AGAINST,
1297948001122607106,listening to #rnc2020 much fun! the likes no one has ever seen!,NONE,
1303725758750302210,"#donaldtrump admitted he knew weeks before the first confirmed us coronavirus death that the virus was dangerous, airborne, highly contagious and ""more deadly than even your strenuous flus,"" and that he repeatedly played it down publicly. HTTP",AGAINST,
1311099566566117376,"comment: polls are showing that biden is in the lead over trump. they are saying that the debates will have an influence on the outcome. trump is highly respected by leaders of other nations, is recommended for noble peace prize. biden has the personality",NONE,Trump
1301274102469099520,"@USER that’s sad. i’m a staunch trump hater, but i have american flags on my front door because i believe that removing him makes us a better nation. i still believe in the us despite trump. #biden2020",AGAINST,
1225957733595275265,"bernie isn’t even a democrat, why is he allowed to run on the d ticket?
#demdebate #democrats2020",NONE,Trump
1288774184445902851,"results on #google when you search donald trump 

@USER can’t deny the agenda your company has as well. 

#trump2020 #maga2020 #donewithgoogle HTTP",FAVOR,
1295857102485770240,@USER @USER @USER #trump2020 to keep putting #americafirst! 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸,FAVOR,
1290901118243860480,"@USER 
your mother is an evil pedo... fraz le drip,
that disgusting video will be headline news soon.
also we will never forget haiti and benghazi.
i wonder how many satanic rituals you've been to chelsea!
the devil worshiper clinton family are going down.
#wwg1wga",NONE,Trump
1239363510573748229,bernie wants to ban fracking and lose pennsylvania. #demdebate,NONE,
1302236433973940225,@USER i was gonna vote biden till i found out he left his post during ww1 to go hit on some french women😂 glad he found his way out the basement!  #trump2020,FAVOR,
1302228718585290754,@USER they will do anything and everything to try and get rid of you.  we know the truth.  everyone knows the truth. #trump2020 #foxnewssucks,AGAINST,Trump
1221617419526918145,i’d vote for a candidate who pledged to provide doors on the bathroom stalls and shower curtains at camp bullis. it really is the little things. #democraticdebate,NONE,Trump
1295913823615033344,democratic national convention: democrats formally nominate joe biden as their us presidential candidate #demconvention HTTP,NONE,Trump
1298284607398383617,@USER @USER @USER @USER he really gets under her skin lol. cry more nancy. 😂 #trump2020,NONE,Trump
1311403129477492736,@USER you speak about anger and division and name calling?! really!? listen to anything you and the #democrat party say when it is something that disagrees with your view. you become ruthless demons and do anything you can to get your followers to attack them. #hypocrisy,FAVOR,
1304593832567140352,"@USER @USER first responders police firefighters and blue collar workers for trump2020!
#maga",AGAINST,Trump
1244677833982717952,@USER @USER . #impeachedtrump @USER seems to make rs believe they’re immune to any legal/moral retribution. can’t wait 4 trump to be out of office &amp; he gets the punishment he deserves! #votebluetosaveamerica,FAVOR,Trump
1311217168814669825,"ignored simple to respond to false attacks from biden - such as the attack on trump calling white supremacists “fine people”, which he never said. the strange thing about trump’s lies in this debate is that they were all in instances where lying meant *conceding ground* where the",NONE,
1286459172423434240,@USER @USER we’re keeping our eyes on the prize. #biden2020 #flipthesenateblue,AGAINST,
1217284913155788800,“the americans dying because they can't afford medical care” #demdebate  HTTP,NONE,
1311040857773166593,@USER watch this poll disappear like magic once trump overtakes biden. HTTP,AGAINST,Trump
1303865884449157120,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER thank you for the 🚂 ride @USER 🇺🇸 ifb all #maga #kag patriots. please retweet HTTP,FAVOR,
1311081579037548550,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER thank you ben! let’s see the #bluewave!!!,FAVOR,Trump
1300788654613426177,a powerful uplifting video  of black americans perfectly describing their support for president trump and defining blm. outstanding young men. #trump2020 HTTP,AGAINST,Trump
1295431329434046466,really excited about the start of the #democraticnationalconvention tonight! i love the idea of civic leaders from all over the u.s. to give opening address.,NONE,Trump
1294305517930717184,"#waronwomen continues #misogyny master  #ilhanomar paved way #democrat 4 legal #fgm #saragideon seals fate of + 500k little girls in usa. #radfem @USER disgusting.
#blacklivesmatter #childabuse @USER @USER @USER @USER HTTP",NONE,Trump
1304012339046494208,"i look forward to waking up and not being furious.

#voteblue",AGAINST,
1288487423412973568,"q100 days. 🇺🇸🎊#trump2020 #trump2020landslidevictory  #trumpnowmorethanever2020 

#100daysdemocratswaterloo get this trending!

#trendingtopic 
#trend2020 
#trendnews 
#trendnews HTTP",AGAINST,Trump
1300759218992095238,"@USER @USER this is false. 

94 days of riots that msm largely hides from the public.

#democratic states and cities filled with looting and violence.

and key democratic leaders let it continue for their political gain.

these are riots we see it every night. #portlandriots",NONE,
1292495286317842433,@USER we all are. twitter is shutting down gifs too. #trump2020,FAVOR,
1296073369822154758,"@USER that is a #democrat stronghold in florida. if the election looks close, a truckload of missing ballots will show up.",NONE,
1292977020238995457,@USER must be another dementia moment. what he ment to say was when @USER whoops his ass in november. he’s going to keep making america great. #trump2020 #maga,AGAINST,Trump
1295910366673870850,"now that  @USER is officially the democratic nominee, take a look at his #immigration legislative priorities. #demconvention #democraticconvention HTTP",NONE,Trump
1298804489969778688,"amazing what they can do with those inflatable dolls now
#laratrump #rnc2020",NONE,Trump
1293787025930366976,@USER the silent majority must reign!!! we gotta get out &amp; vote!!!! get everyone you know to vote!!!! #trump2020 ❤ 🇺🇸🙏🏼 #trumppence2020 #sleepyjoe,AGAINST,Trump
1311208684794519552,@USER trump,NONE,
1289417617053110272,@USER it is already beginning as shown in this excellent comparison to living in panem (where katniss everdeen lives in the hunger games)! he started his attempt to become dictator when he began discrediting the media! it's only progressed since! scary! #presidentsnowflake #biden2020,AGAINST,
1232487569465602048,"bloomberg, a naked cowboy???? huh????? #demdebate",NONE,
1239353269773905921,"#demdebate 
""america go the youtube and watch videos"" bernie directs people.
#democraticdebate",NONE,Trump
1302856925340672003,"@USER do you know what socialists used before candles?
electricity !!!
better vote red if you want to keep your lights on 24/7
#trump2020",FAVOR,
1304466507423002624,"@USER you just don’t give a shit about people’s lives do you? 
#votebluetosaveamerica 🗳🌊🇺🇸!",FAVOR,Trump
1217270396682149888,i like the women on stage #demdebate #democraticdebate,NONE,Trump
1296284968113635328,"...

our winning ticket!
#joeandkamala!

@USER 
@USER 
#bidenharris2020 

#demconvention 
#democraticconvention HTTP",AGAINST,
1297940341782466562,"@USER that’s what you will get if you vote democrat, god will be removed from everything, you will be arrested for not wearing a mask and there will be no police it will be chaos everywhere!! mr president you have to win or we are in big trouble! #trump2020 
#trump2020landslide",AGAINST,Trump
1292235252333776897,"when you vote for joe biden, you will not only be voting to remove trump, but also removing mike pompeo, steve mnuchin, ivanka, bill barr, kelly anne conway, stephen miller, and jared kushner too. #biden2020",AGAINST,
1292136669005647873,@USER from your lips to god’s ears. #votebluetoendthisnightmare #voteblue2020,FAVOR,Trump
1291421928943759366,@USER totalitarian state of california. #walkawayfromdemocrats #trump2020,FAVOR,
1296105929998467073,"@USER sounds plausible to me because this is a total shitshow! 
#trump2020",FAVOR,
1304104643623034880,"@USER republicans have supported the trump admin. the trump admin withheld information that could've saved 10x1000s lives. almost 200,000 souls lost. republicans give corps billions &amp; try to shelter corps from lawsuits. republicans are not on the side of good. #voteblue",FAVOR,Trump
1301168149908402176,"a very powerful performance by #billieeilish at the #dnc2020... gee #patriots not really sure how we can top that, or the satanic logo, or endless violence...

guess we might as well hang up our #maga2020 hats and call it a night

#sarcasm #trump2020landslide #trump #civilwar2 HTTP",AGAINST,Trump
1302728377716088834,the devil is working very hard through kanye west! HTTP,NONE,Trump
1270565808733736960,"@USER .@USER @USER we need change to bring improvement to kentucky.  6 terms =36yrs and still nothing for us as he lines his pockets...#voteoutthegop #votebluetosaveamerica 

vote #amymacgrathky HTTP",AGAINST,
1302402778552086533,"watch ""maga drag the interstate -  the gathering has begun ! we are the rally"" on youtube - HTTP
#trump2020",AGAINST,Trump
1293328371619831809,@USER and there goes his chance of being president 🤣🤣 #trump2020,AGAINST,Trump
1230338909235826688,"so all the candidates support 'the process', meaning: a superdelegate override of bernie's plurality. pretty pathetic. #demdebate",NONE,Trump
1297206480874147846,"@USER @USER share exactly what in the constitution defines newsome's actions as unconstitutional.  is it similar to how it's a violation of free speech to not be able to wear a #maga hat to work while no one should be allowed to wear a ""republicans are assholes"" t-shirt to work?",NONE,
1295556049508995074,"there’s no perfect candidate. say it louder for the hypocrites in the back, flotus! #demconvention #dnc2020",NONE,
1300175071856779265,"@USER you need to do your job for safety of america, denounce violence! violence on video are #trump2020 supporters! can you be a leader &amp; stop calling &amp; inspiring your “militia”? #blm #congress pass #policeaccountability #blacklivesmatter stop the violence trump HTTP",NONE,Trump
1311139939065556994,i really hope tonight let’s all of you realize old people should not run countries! fml! @USER @USER @USER @USER @USER @USER @USER @USER #blm #liberty #truth #trump2020 #bidenharris2020 #american #freedom come to my middle independent!,NONE,
1302702492342509568,@USER vote early!  #votebluetosaveamerica,AGAINST,
1311027135381794816,"hey democrats, joe biden is the best you could muster up?  of all the dems in america, he is the best?

#bidenharris #americafirst #4moreyears #bidencalm",FAVOR,
1292161007025102851,hey @USER ... #fucktrump (again),AGAINST,
1311050155479707651,when taxes are mentioned president trump needs to state that professionals do his taxes . the tax laws passed during biden’s administration allowed the savings.🇺🇸,NONE,
1311227060019433472,"@USER the problem seems to be beyond mere control and discipline. trump is not fit for polite society. if he's allowed out- he must be placed on a leash, straight jacketed and muzzled. for any future ""debates"" audience must be forewarned with an x rating. nobody under 18 is allowed in.",AGAINST,
1311200706947239937,"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER the desperation is palpable! you couldn't make it up (but of course trump does).

bwahaha",AGAINST,
1311114828480540672,yeah trumps going to win because biden sucks. he didnt even answer the covid question he just attacked trump. #debates2020,AGAINST,Trump
1311205490706137088,@USER @USER hard to defend trump even for @USER .. ok just pretend ur mad at the classy man we all wish was the president,AGAINST,
1279614442200862720,i’d very much do be ready to vote for @USER in the #2020elections if i could tbh with you... call me bias but man has only missed once in his entire career no way he’s a bad president,NONE,
1293274025637089285,i’ve never cared for the vp more than i do now #joebiden #kamalaharris HTTP,FAVOR,Trump
1311181807430242304,i think it's safe to say trump just lost every black vote.,AGAINST,
1311069433813708806,"@USER ukrainian indictments.

biden: 1

trump: 0",FAVOR,
1311114298270380032,is biden high? #trump2020 #presidentialdebate2020,FAVOR,
1311221670409986048,"one republican who worked on the 2016 primary campaign:
 “if you were for biden, you’re still for biden. if you were for trump, you’re still for trump. if you came into this not knowing who to support, i don’t know what is going to convince you.” HTTP",NONE,Trump
1287592138214191105,"@USER please vote 
#biden2020 HTTP",AGAINST,
1286200570521427968,#votered #democrat mayors are betraying law-abiding citizens by siding with rioters and the mob HTTP,FAVOR,
1311204080426070020,@USER @USER @USER until every american hears him say it. especially during a national debate in front of millions watching. it takes 3 seconds. votes depend on it for many. how hard is it to say? trump acts like it hurts to say it. something so simple shouldn't be so hard to come out of his mouth.,AGAINST,
1311197883090087939,@USER proud boys president is black and they dont condone racial supremacy also trump has condemned white supremacy in the past,AGAINST,
1286389522763329537,@USER @USER @USER @USER hi jake did you see @USER lobbing weaker insults to the #portland mayor?  really sad for anyone in that position and were all freaked out he is 'acting' (hmm) like a 5 yr old playin #cod but my kid said he could take em easy. respect! #gop can't #dunk🏀 #nbaisback,NONE,
1286315591159230464,@USER do as told huh joejoe the puppet #trump2020 #joemustgo HTTP,FAVOR,
1299950411357528064,@USER the peaceful antifa/blm protestors that all the liberal democrat @USER voters support responded to the @USER caravan. #maga HTTP,NONE,Trump
1287905820794130432,let antifa and blm abolish the police and government. that’s the only two things standing in the way of good america loving patriots from shooting these sorry excuses of flesh. #trump2020,AGAINST,Trump
1294344882732052481,@USER @USER yeah!  don’t kill larry!  he’s special!  #bewareofpianos #trump2020!!!! HTTP,NONE,
1304884009692925957,"there is only one thing you need to say to progressives for the next two months.

feel free to copy and paste.
___

2 womps. 2 scoops. 2 nobel peace prizes. 2 terms.
___

that's really all that needs to be said. #af #americafirst",NONE,
1301103044889899010,"@USER young republican women should consider biden, who is a moderate and a uniter who will protect their rights. trump is a divider, a misogynist, a pussy grabber, a pornstar briber, and a fake republican. #dumptrump #republicansforbiden",FAVOR,Trump
1217285611477983232,man does mayopete love means testing. keep those poors in their place! #demdebate,NONE,
1303811665163583488,"@USER please #followback all who rt or  quote rt this short (1:36), bluesy pro-biden ditty.  

#voteblue 
#votebidenharris 
- “kamala and joe” - 
please click “thumbs up” on youtube. 
#bidenisawinner
#fbr

also, feel free to pin this: 
HTTP",FAVOR,Trump
1303045570781618177,"@USER call to action to ban all liberals who would speak against you! #fakenews at it's finest. these videos should be banned from the entire internet.
#maga #maga2020
HTTP",AGAINST,Trump
1290293201652211714,@USER on the run #pedophilia #draintheswamp #clintonisapedo,NONE,
1311204183777800192,democrats when biden told trump to shut up HTTP,NONE,Trump
1298016331644764161,"@USER unless each and every one of these attendees received an immediate-result #covid19 test seconds prior to encountering meadows, he is now a potential #gop super spreader. will he self quarantine for 14 days or instead place his boss, white house staff and supporters at risk?",NONE,
1292995969701871617,"@USER that would be insane. the whole idea is to give the gop less targets hence the vetting process. they're already making up lies about biden and they'll do the same thing to his vp choice. fox and oann would have a field day making up shit about a whole cabinet.

#voteblue",FAVOR,Trump
1295553278202322946,ugh i just love @USER so much #demconvention,NONE,
1311316940615569411,@USER typical. i don't know why nobody stands up to these turds. #dumptrump,FAVOR,Trump
